gene_id	chromosome	start	end	width	source	type	score	phase	transcript_id	gene_source	gene_biotype	transcript_source	transcript_biotype	tag	gene_name	transcript_name
DDB_G0277737	2	8407484	8410406	2923	ensembl	transcript	NA	NA	EAL68542	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0277739	2	8410519	8410833	315	ensembl	transcript	NA	NA	EAL68543	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0277741	2	8411530	8411881	352	ensembl	transcript	NA	NA	EAL68544	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0277793	2	8412296	8413542	1247	ensembl	transcript	NA	NA	EAL68570	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0277769	2	8413951	8414547	597	ensembl	transcript	NA	NA	EAL68558	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0277795	2	8415694	8416035	342	ensembl	transcript	NA	NA	EAL68571	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0277771	2	8416365	8417277	913	ensembl	transcript	NA	NA	EAL68559	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0277743	2	8417392	8419068	1677	ensembl	transcript	NA	NA	EAL68545	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	guaD	guaD-1
DDB_G0277745	2	8419128	8420009	882	ensembl	transcript	NA	NA	EAL68546	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0277747	2	8420426	8421364	939	ensembl	transcript	NA	NA	EAL68547	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0277797	2	8422539	8426036	3498	ensembl	transcript	NA	NA	EAL68572	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	sec24l	sec24l-1
DDB_G0277799	2	8427032	8429425	2394	ensembl	transcript	NA	NA	EAL68573	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0277801	2	8429520	8431406	1887	ensembl	transcript	NA	NA	EAL68574	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	gtpbp5	gtpbp5-1
DDB_G0277803	2	8431684	8432899	1216	ensembl	transcript	NA	NA	EAL68575	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	rpl4	rpl4-1
DDB_G0277805	2	8433000	8433995	996	ensembl	transcript	NA	NA	EAL68576	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0277749	2	8434187	8437708	3522	ensembl	transcript	NA	NA	EAL68548	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0277751	2	8437770	8439320	1551	ensembl	transcript	NA	NA	EAL68549	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0277807	2	8439922	8441827	1906	ensembl	transcript	NA	NA	EAL68577	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0277809	2	8442320	8443193	874	ensembl	transcript	NA	NA	EAL68578	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	cfaA	cfaA-1
DDB_G0277811	2	8443492	8444246	755	ensembl	transcript	NA	NA	EAS66902	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	cfaB	cfaB-1
DDB_G0277753	2	8444919	8445766	848	ensembl	transcript	NA	NA	EAL68550	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0277813	2	8445920	8448331	2412	ensembl	transcript	NA	NA	EAL68580	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0277815	2	8448576	8450696	2121	ensembl	transcript	NA	NA	EAL68581	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	acsA	acsA-1
DDB_G0277755	2	8451915	8454935	3021	ensembl	transcript	NA	NA	EAL68551	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	dclre1	dclre1-1
DDB_G0277757	2	8456100	8457227	1128	ensembl	transcript	NA	NA	EAL68552	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0277759	2	8457984	8459054	1071	ensembl	transcript	NA	NA	EAL68553	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	phyA	phyA-1
DDB_G0277817	2	8459161	8460978	1818	ensembl	transcript	NA	NA	EAL68582	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	alg10	alg10-1
DDB_G0277773	2	8461506	8463173	1668	ensembl	transcript	NA	NA	EAL68560	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0277721	2	8463906	8465540	1635	ensembl	transcript	NA	NA	EAL68534	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	fszA	fszA-1
DDB_G0277775	2	8465643	8466380	738	ensembl	transcript	NA	NA	EAL68561	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0277777	2	8467444	8470296	2853	ensembl	transcript	NA	NA	EAL68562	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0277761	2	8470556	8471194	639	ensembl	transcript	NA	NA	EAL68554	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0277763	2	8471398	8473197	1800	ensembl	transcript	NA	NA	EAL68555	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0277765	2	8476009	8476167	159	ensembl	transcript	NA	NA	EAL68556	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0277779	2	8476605	8477119	515	ensembl	transcript	NA	NA	EAL68563	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0277781	2	8478382	8479424	1043	ensembl	transcript	NA	NA	EAL68564	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0277783	2	8480176	8480847	672	ensembl	transcript	NA	NA	EAL68565	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0277785	2	8480964	8481353	390	ensembl	transcript	NA	NA	EAL68566	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0277819	2	8481872	8482919	1048	ensembl	transcript	NA	NA	EAL68583	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0277821	2	8483067	8483570	504	ensembl	transcript	NA	NA	EAL68584	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0277925	3	12156	14409	2254	ensembl	transcript	NA	NA	EAL68135	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	pif1	pif1-1
DDB_G0277923	3	15087	16133	1047	ensembl	transcript	NA	NA	EAL68134	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	empD	empD-1
DDB_G0277927	3	16340	20087	3748	ensembl	transcript	NA	NA	EAL68136	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	mybH	mybH-1
DDB_G0295679	3	22082	25453	3372	ensembl	transcript	NA	NA	EDR41085	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0278585	3	26113	29204	3092	ensembl	transcript	NA	NA	EDR41086	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0277931	3	29762	30529	768	ensembl	transcript	NA	NA	EAL68138	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0277933	3	30625	31096	472	ensembl	transcript	NA	NA	EAL68139	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0295681	3	32370	32788	419	ensembl	transcript	NA	NA	EDR41087	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0277937	3	32996	35686	2691	ensembl	transcript	NA	NA	EAL68141	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0278587	3	36191	37385	1195	ensembl	transcript	NA	NA	EAL68466	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0277939	3	37703	39178	1476	ensembl	transcript	NA	NA	EAL68142	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0277941	3	39336	40956	1621	ensembl	transcript	NA	NA	EAL68143	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0295839	3	41608	42450	843	ensembl	transcript	NA	NA	EEU04112	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0277943	3	42510	44486	1977	ensembl	transcript	NA	NA	EAL68144	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	parG	parG-1
DDB_G0277945	3	44863	47023	2161	ensembl	transcript	NA	NA	EAL68145	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	nol9	nol9-1
DDB_G0277947	3	47291	48755	1465	ensembl	transcript	NA	NA	EAL68146	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	shmt1	shmt1-1
DDB_G0277949	3	49404	54446	5043	ensembl	transcript	NA	NA	EAL68147	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	pldC	pldC-1
DDB_G0277951	3	55112	55969	858	ensembl	transcript	NA	NA	EAL68148	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0277953	3	56545	59868	3324	ensembl	transcript	NA	NA	EAL68149	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	ints6	ints6-1
DDB_G0277955	3	60115	61588	1474	ensembl	transcript	NA	NA	EAL68150	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	nup43	nup43-1
DDB_G0277957	3	62453	64198	1746	ensembl	transcript	NA	NA	EAL68151	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0277959	3	64771	66738	1968	ensembl	transcript	NA	NA	EAL68152	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	cupJ	cupJ-1
DDB_G0277961	3	66831	68282	1452	ensembl	transcript	NA	NA	EAL68153	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0277963	3	68797	70424	1628	ensembl	transcript	NA	NA	EAL68154	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0277965	3	70947	71412	466	ensembl	transcript	NA	NA	EAL68155	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0277967	3	72018	75420	3403	ensembl	transcript	NA	NA	EAL68156	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0277859	3	76885	77611	727	ensembl	transcript	NA	NA	EAL68102	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	mlcE	mlcE-1
DDB_G0277969	3	78242	79471	1230	ensembl	transcript	NA	NA	EDR41088	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0295697	3	79952	80553	602	ensembl	transcript	NA	NA	EDR41089	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	rabif	rabif-1
DDB_G0277971	3	80768	81314	547	ensembl	transcript	NA	NA	EAL68158	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0277973	3	83008	83922	915	ensembl	transcript	NA	NA	EAL68159	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0277839	3	84465	84632	168	ensembl	transcript	NA	NA	EAL68092	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	cxgS	cxgS-1
DDB_G0277837	3	85494	85655	162	ensembl	transcript	NA	NA	EAL68091	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	cxgE	cxgE-1
DDB_G0277975	3	87206	87758	553	ensembl	transcript	NA	NA	EAL68160	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	rpl14	rpl14-1
DDB_G0277977	3	88368	91113	2746	ensembl	transcript	NA	NA	EAL68161	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	xab2	xab2-1
DDB_G0277979	3	91596	92285	690	ensembl	transcript	NA	NA	EAL68162	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	H3v2	H3v2-1
DDB_G0277981	3	92490	92736	247	ensembl	transcript	NA	NA	EAL68163	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0277897	3	93233	93933	701	ensembl	transcript	NA	NA	EAL68121	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	racI	racI-1
DDB_G0277895	3	94751	95592	842	ensembl	transcript	NA	NA	EAL68120	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0277893	3	95820	96613	794	ensembl	transcript	NA	NA	EAL68119	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	tmem128	tmem128-1
DDB_G0277891	3	96863	97960	1098	ensembl	transcript	NA	NA	EAL68118	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	rimA	rimA-1
DDB_G0277983	3	98599	99531	933	ensembl	transcript	NA	NA	EAL68164	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	tbcB	tbcB-1
DDB_G0277985	3	99770	100324	555	ensembl	transcript	NA	NA	EAL68165	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0277883	3	102264	108452	6189	ensembl	transcript	NA	NA	EAL68114	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	dhkJ	dhkJ-1
DDB_G0278581	3	109696	112817	3122	ensembl	transcript	NA	NA	EAL68463	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	psiF	psiF-1
DDB_G0277875	3	113091	113951	861	ensembl	transcript	NA	NA	EAL68110	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	ssbA	ssbA-1
DDB_G0277987	3	114291	118239	3949	ensembl	transcript	NA	NA	EAL68166	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	gxcA	gxcA-1
DDB_G0277989	3	119614	124962	5349	ensembl	transcript	NA	NA	EAL68167	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0277991	3	125579	126515	937	ensembl	transcript	NA	NA	EAL68168	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	etfb	etfb-1
DDB_G0277993	3	126886	128657	1772	ensembl	transcript	NA	NA	EAL68169	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0277995	3	129780	129902	123	ensembl	transcript	NA	NA	EAL68170	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0277997	3	130346	140572	10227	ensembl	transcript	NA	NA	EAL68171	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0277879	3	140895	142743	1849	ensembl	transcript	NA	NA	EAL68112	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	ugpB	ugpB-1
DDB_G0277999	3	144948	146199	1252	ensembl	transcript	NA	NA	EAL68172	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0278001	3	146554	146946	393	ensembl	transcript	NA	NA	EAL68173	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0278003	3	147404	148477	1074	ensembl	transcript	NA	NA	EAL68174	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0278005	3	151993	153090	1098	ensembl	transcript	NA	NA	EAL68175	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0278007	3	153604	153810	207	ensembl	transcript	NA	NA	EAL68176	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0278009	3	154173	155011	839	ensembl	transcript	NA	NA	EAL68177	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	racN	racN-1
DDB_G0278011	3	155490	156262	773	ensembl	transcript	NA	NA	EAS66891	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	racQ	racQ-1
DDB_G0294575	3	156515	161593	5079	ensembl	transcript	NA	NA	EAS66892	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0278013	3	162120	162377	258	ensembl	transcript	NA	NA	EAL68179	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0278015	3	164355	167062	2708	ensembl	transcript	NA	NA	EAL68180	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0278017	3	167304	167864	561	ensembl	transcript	NA	NA	EAL68181	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0304475	3	168687	170015	1329	ensembl	transcript	NA	NA	EEU04113	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0278021	3	170689	172404	1716	ensembl	transcript	NA	NA	EAL68183	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0278023	3	172946	173351	406	ensembl	transcript	NA	NA	EAL68184	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	mrpl33	mrpl33-1
DDB_G0278025	3	174453	175235	783	ensembl	transcript	NA	NA	EAL68185	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0278027	3	175913	176563	651	ensembl	transcript	NA	NA	EAL68186	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	snrpD1	snrpD1-1
DDB_G0278029	3	176737	178182	1446	ensembl	transcript	NA	NA	EAL68187	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0278031	3	178451	179303	853	ensembl	transcript	NA	NA	EAL68188	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0277909	3	179912	182605	2694	ensembl	transcript	NA	NA	EAL68127	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	cbpP	cbpP-1
DDB_G0295721	3	183263	183872	610	ensembl	transcript	NA	NA	EEU04114	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	nat13	nat13-1
DDB_G0278035	3	184302	184607	306	ensembl	transcript	NA	NA	EAL68190	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0278037	3	184667	185878	1212	ensembl	transcript	NA	NA	EAL68191	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0278039	3	186227	187053	827	ensembl	transcript	NA	NA	EAL68192	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	rpb8	rpb8-1
DDB_G0277855	3	187950	189871	1922	ensembl	transcript	NA	NA	EAL68100	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	fimA	fimA-1
DDB_G0278045	3	190215	191792	1578	ensembl	transcript	NA	NA	EEU04115	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0278047	3	191972	193220	1249	ensembl	transcript	NA	NA	EAL68196	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0278049	3	193898	194222	325	ensembl	transcript	NA	NA	EAL68197	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0278051	3	194635	197654	3020	ensembl	transcript	NA	NA	EAL68198	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	elmoA	elmoA-1
DDB_G0278053	3	198473	200536	2064	ensembl	transcript	NA	NA	EDR41090	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	ilvB	ilvB-1
DDB_G0294617	3	200995	201929	935	ensembl	transcript	NA	NA	EDR41091	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0277913	3	202964	205644	2681	ensembl	transcript	NA	NA	EAL68129	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	gefJ	gefJ-1
DDB_G0278057	3	206243	207086	844	ensembl	transcript	NA	NA	EAL68201	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	arrL	arrL-1
DDB_G0278059	3	207407	209554	2148	ensembl	transcript	NA	NA	EAS66893	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0278061	3	209901	211233	1333	ensembl	transcript	NA	NA	EAL68203	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	tmem115	tmem115-1
DDB_G0278063	3	211823	214784	2962	ensembl	transcript	NA	NA	EAL68204	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0278065	3	214953	215198	246	ensembl	transcript	NA	NA	EAL68205	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0278067	3	216614	217183	570	ensembl	transcript	NA	NA	EAL68206	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0278069	3	221612	224223	2612	ensembl	transcript	NA	NA	EAL68207	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	gacII	gacII-1
DDB_G0278591	3	225002	227095	2094	ensembl	transcript	NA	NA	EAL68468	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0278071	3	227597	228670	1074	ensembl	transcript	NA	NA	EAL68208	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0278073	3	229027	232659	3633	ensembl	transcript	NA	NA	EAL68209	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0278075	3	233703	234872	1170	ensembl	transcript	NA	NA	EAL68210	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0278077	3	235235	237989	2755	ensembl	transcript	NA	NA	EAL68211	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	CRTF	CRTF-1
DDB_G0278593	3	240471	242531	2061	ensembl	transcript	NA	NA	EAL68469	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	exdl2B	exdl2B-1
DDB_G0278079	3	242964	245120	2157	ensembl	transcript	NA	NA	EAL68212	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	exdl2A	exdl2A-1
DDB_G0277863	3	246720	247623	904	ensembl	transcript	NA	NA	EAL68104	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	pdiA	pdiA-1
DDB_G0278083	3	249687	252103	2417	ensembl	transcript	NA	NA	EAL68214	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0277849	3	252381	255025	2645	ensembl	transcript	NA	NA	EAL68097	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	dymA	dymA-1
DDB_G0278091	3	258121	259280	1160	ensembl	transcript	NA	NA	EAL68218	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0278093	3	259686	262139	2454	ensembl	transcript	NA	NA	EAL68219	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0278095	3	262493	263754	1262	ensembl	transcript	NA	NA	EAL68220	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	mecr	mecr-1
DDB_G0278097	3	264255	270651	6397	ensembl	transcript	NA	NA	EAL68221	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0278101	3	272535	273185	651	ensembl	transcript	NA	NA	EAL68223	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	cnrO	cnrO-1
DDB_G0277885	3	273541	275022	1482	ensembl	transcript	NA	NA	EAL68115	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	gnd	gnd-1
DDB_G0277889	3	276805	278197	1393	ensembl	transcript	NA	NA	EAL68117	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	amtB	amtB-1
DDB_G0278103	3	278742	279896	1155	ensembl	transcript	NA	NA	EAL68224	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0278105	3	280166	282713	2548	ensembl	transcript	NA	NA	EAL68225	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0278107	3	283161	283844	684	ensembl	transcript	NA	NA	EAL68226	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0295723	3	283984	286396	2413	ensembl	transcript	NA	NA	EEU04116	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0278597	3	287423	288337	915	ensembl	transcript	NA	NA	EAL68471	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0277827	3	292760	293617	858	ensembl	transcript	NA	NA	EAL68086	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	cafA	cafA-1
DDB_G0278111	3	294308	294864	557	ensembl	transcript	NA	NA	EAL68228	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
DDB_G0278113	3	295249	295926	678	ensembl	transcript	NA	NA	EAL68229	ena	protein_coding	ensembl	protein_coding	Ensembl_canonical	NA	NA
